Day,DailyAverage,TempAvg,TempMin,TempMax,Precip,WindSpeed,Pressure,is_holiday_full,is_holiday_half,is_holiday_any,weekday,is_sunday,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_weekend_israel,is_workday_israel,is_bridge_israel,thursday_before_long_weekend,sunday_after_long_weekend,day_category_israel
2025-04-26,60273.0,19.8,15.4,23.0,2.4,11.4,1011.9,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2025-04-27,71674.0,19.4,15.2,21.9,0.0,14.5,1012.9,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2025-04-28,74798.0,20.1,17.4,22.0,0.0,13.2,1011.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2025-04-29,69790.0,20.2,17.7,23.0,0.6,11.0,1011.7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2025-04-30,66495.0,24.4,15.5,35.7,0.7,15.2,1006.3,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2025-05-01,62230.0,20.4,19.2,21.6,1.5,13.4,1010.7,0,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,Demi-férié
2025-05-02,60074.0,21.3,17.9,25.0,0.8,11.0,1010.6,1,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,Férié complet
2025-05-03,60495.0,20.0,15.2,24.5,0.0,13.7,1010.7,1,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,Férié complet
2025-05-04,73210.0,20.2,17.0,23.0,0.7,11.5,1010.8,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2025-05-05,73370.0,20.1,17.0,23.0,2.2,13.7,1013.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2025-05-06,73514.0,19.9,15.0,25.0,0.0,12.1,1017.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2025-05-07,74926.0,20.3,15.9,23.0,0.0,11.0,1016.8,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2025-05-08,77618.0,22.3,18.3,25.0,0.0,11.5,1013.0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2025-05-09,70058.0,23.7,20.0,26.2,0.0,11.7,1012.4,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2025-05-10,70791.0,23.9,20.4,27.0,0.0,10.8,1012.0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2025-05-11,77534.0,24.7,19.0,28.0,0.0,8.8,1009.3,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2025-05-12,77170.0,24.6,20.0,31.0,0.0,13.0,1006.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2025-05-13,72633.0,23.2,19.0,28.0,0.2,9.4,1007.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2025-05-14,77799.0,22.2,19.7,24.0,0.0,13.3,1010.7,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2025-05-15,75299.0,21.4,18.6,24.0,0.0,12.2,1015.1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2025-05-16,64934.0,21.7,16.0,30.0,0.0,12.3,1015.5,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2025-05-17,70892.0,29.4,22.8,41.0,0.0,10.7,1012.6,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2025-05-18,87299.0,24.3,21.6,29.0,0.0,12.5,1015.6,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2025-05-19,79510.0,21.9,19.4,24.0,0.0,12.4,1016.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
